 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
    137    -0.003631259    -0.000511310    -0.003928459    -12.476873129    -5.276990775    -4.532837263
    138    -0.001222207    -0.000964590    -0.001994491     -4.983244130    -4.388743155    -2.301335693
    139    -0.006965121     0.002021530    -0.000892512    -20.962623328    -0.224197646    -1.029822115
    140    -0.006906156     0.001461274    -0.003067493    -21.322330007    -2.012877889    -3.539414782
    141    -0.006149951     0.000822017    -0.004163060    -19.461580345    -3.372422174    -4.803530320
    142    -0.004823298     0.000190970    -0.004271406    -15.712112629    -4.140724515    -4.928545809
    143    -0.003052742    -0.000344263    -0.003483504    -10.404464790    -4.154128340    -4.019427277
    144    -0.000964441    -0.000695699    -0.001890660     -3.867528582    -3.247354514    -2.181530741
    145    -0.004969369     0.001745421    -0.000566351    -14.656294944     0.839374211    -0.653481539
    146    -0.005303768     0.001301535    -0.002492578    -16.197715924    -0.954708799    -2.876051616
    147    -0.004907743     0.000770679    -0.003481473    -15.417161489    -2.313112641    -4.017084687
    148    -0.003910380     0.000240407    -0.003625906    -12.653596988    -3.074857204    -4.183737362
    149    -0.002438052    -0.000201846    -0.003015565     -8.237162111    -3.076685840    -3.479498035
    150    -0.000614826    -0.000468281    -0.001743255     -2.490035137    -2.151853325    -2.011447558
    151    -0.003197747     0.001509939    -0.000297080     -9.048677475     1.815213478    -0.342784326
    152    -0.003871339     0.001166044    -0.001950615    -11.609424189     0.015305944    -2.250709608
    153    -0.003775106     0.000727236    -0.002814657    -11.726158464    -1.336138944    -3.247681552
    154    -0.003052765     0.000282053    -0.002980103     -9.785105655    -2.089373302    -3.438580095
    155    -0.001829320    -0.000083330    -0.002526679     -6.113139402    -2.083930661    -2.915399057
    156    -0.000214669    -0.000282026    -0.001550881     -0.986627890    -1.142065444    -1.789478117
    157    -0.001703568     0.001315072    -0.000084342     -4.315536600     2.650553925    -0.097317838
    158    -0.002654815     0.001053977    -0.001433379     -7.709740568     0.849010271    -1.653898499
    159    -0.002780190     0.000690891    -0.002160787     -8.482161241    -0.471974300    -2.493215409
    160    -0.002280817     0.000316958    -0.002342441     -7.205701952    -1.210836633    -2.702817037
    161    -0.001275506     0.000013476    -0.002023861     -4.191637598    -1.217064112    -2.335224010
    162     0.000183691    -0.000136376    -0.001310300      0.470696066    -0.267919551    -1.511884357
    163    -0.000582682     0.001160423     0.000069517     -0.773259064     3.249290165     0.080211853
    164    -0.001705678     0.000962779    -0.000931839     -4.670913464     1.487064401    -1.075198607
    165    -0.001929704     0.000659954    -0.001523025     -5.708961029     0.267172368    -1.757336897
    166    -0.001607026     0.000346974    -0.001725627     -4.954727926    -0.445496265    -1.991108105
    167    -0.000836909     0.000092308    -0.001513909     -2.667746306    -0.523401136    -1.746817758
    168     0.000488489    -0.000031009    -0.001008274      1.579733915     0.380893081    -1.163392645
    169    -0.000028031     0.001044444     0.000124742      0.940556844     3.415498370     0.143933123
    170    -0.001055833     0.000888430    -0.000510696     -2.602103110     1.884657713    -0.589264101
    171    -0.001220220     0.000634594    -0.000955208     -3.395083669     0.885257766    -1.102163020
