 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     53    -0.000036370     0.000000000    -0.000385605     -0.003996759    -0.001199038    -0.014830978
     54     0.000646425    -0.000204773    -0.000318793      0.064284928    -0.001191798    -0.012261283
     55     0.001329077    -0.000409282    -0.000129520      0.132559617    -0.001160294    -0.004981520
     56    -0.001312014     0.000382134    -0.000151793     -0.131579522    -0.001260467    -0.005838180
     57    -0.000676061     0.000190920    -0.000329865     -0.067998307    -0.001307449    -0.012687126
     58    -0.000040230    -0.000000005    -0.000385603     -0.004421012    -0.001326816    -0.014830889
     59     0.000595475    -0.000190644    -0.000318941      0.059151851    -0.001318891    -0.012266954
     60     0.001231057    -0.000381000    -0.000129812      0.122720541    -0.001283863    -0.004992778
     61    -0.001221091     0.000353924    -0.000151229     -0.122517963    -0.001363009    -0.005816517
     62    -0.000632256     0.000176798    -0.000329551     -0.063650213    -0.001415313    -0.012675038
     63    -0.000043526    -0.000000020    -0.000385554     -0.004783737    -0.001437119    -0.014829006
     64     0.000545085    -0.000176523    -0.000319156      0.054080022    -0.001428290    -0.012275225
     65     0.001133588    -0.000352721    -0.000130270      0.112941953    -0.001389535    -0.005010401
     66    -0.001129510     0.000325711    -0.000150414     -0.113384266    -0.001444186    -0.005785160
     67    -0.000587772     0.000162662    -0.000329071     -0.059227911    -0.001502207    -0.012656584
     68    -0.000046130    -0.000000053    -0.000385461     -0.005070980    -0.001526623    -0.014825439
     69     0.000495379    -0.000162414    -0.000319450      0.049082989    -0.001516492    -0.012286540
     70     0.001036783    -0.000324443    -0.000130896      0.103236209    -0.001473487    -0.005034479
     71    -0.001037183     0.000297500    -0.000149346     -0.104168467    -0.001500580    -0.005744080
     72    -0.000542494     0.000148510    -0.000328418     -0.054718781    -0.001564625    -0.012631462
     73    -0.000047915    -0.000000109    -0.000385329     -0.005268984    -0.001591625    -0.014820346
     74     0.000446478    -0.000148320    -0.000319839      0.044173891    -0.001579813    -0.012301513
     75     0.000940737    -0.000296163    -0.000131700      0.093614131    -0.001532019    -0.005065397
     76    -0.000944041     0.000269302    -0.000148034     -0.094862719    -0.001528665    -0.005693630
     77    -0.000496315     0.000134361    -0.000327611     -0.050110660    -0.001597117    -0.012600416
     78    -0.000048770    -0.000000160    -0.000385166     -0.005364663    -0.001625393    -0.014814079
     79     0.000398492    -0.000134222    -0.000320319      0.039365376    -0.001612591    -0.012319966
     80     0.000845537    -0.000267866    -0.000132685      0.084085368    -0.001561020    -0.005103285
     81    -0.000850017     0.000241141    -0.000146560     -0.085458761    -0.001523508    -0.005636905
     82    -0.000449156     0.000120301    -0.000326793     -0.045391849    -0.001587416    -0.012568946
     83    -0.000048652    -0.000000071    -0.000384995     -0.005348754    -0.001611756    -0.014807515
     84     0.000351489    -0.000120033    -0.000320780      0.034668040    -0.001602848    -0.012337685
     85     0.000751270    -0.000239530    -0.000133788      0.074660582    -0.001554855    -0.005145703
     86    -0.000754947     0.000213058    -0.000145238     -0.075937309    -0.001475423    -0.005586088
     87    -0.000401001     0.000106588    -0.000326458     -0.040552180    -0.001506817    -0.012556083
     88    -0.000047721     0.000000549    -0.000384865     -0.005225951    -0.001512932    -0.014802502
     89     0.000305418    -0.000105500    -0.000320797      0.030084431    -0.001524674    -0.012338347
     90     0.000658094    -0.000211118    -0.000134717      0.065358115    -0.001504387    -0.005181404
     91    -0.000658289     0.000185071    -0.000144956     -0.066238173    -0.001364395    -0.005575216
     92    -0.000351981     0.000093795    -0.000327860     -0.035587064    -0.001296599    -0.012610006
     93    -0.000046626     0.000002561    -0.000384855     -0.005039284    -0.001255646    -0.014802101
     94     0.000259919    -0.000090060    -0.000319233      0.025593528    -0.001327909    -0.012278198
     95     0.000566377    -0.000182623    -0.000134600      0.056218684    -0.001396676    -0.005176942
     96    -0.000558513     0.000157058    -0.000147587     -0.056197336    -0.001153354    -0.005676420
     97    -0.000302460     0.000082789    -0.000333433     -0.030508034    -0.000873548    -0.012824365
     98    -0.000046926     0.000007426    -0.000385130     -0.004911922    -0.000731003    -0.014812705
     99     0.000213986    -0.000072762    -0.000313726      0.021116139    -0.000941405    -0.012066386
    100     0.000476941    -0.000154099    -0.000131437      0.047330881    -0.001210589    -0.005055255
    101    -0.000452194     0.000128223    -0.000155637     -0.045464500    -0.000817092    -0.005986056
    102    -0.000252843     0.000073915    -0.000346341     -0.025348184    -0.000212966    -0.013320826
    103    -0.000051154     0.000016236    -0.000386554     -0.005086019     0.000097791    -0.014867460
    104     0.000165371    -0.000052091    -0.000300915      0.016455369    -0.000272504    -0.011573667
    105     0.000391325    -0.000126157    -0.000121144      0.038843730    -0.000962539    -0.004659373
    106    -0.000334340     0.000096189    -0.000167966     -0.033569554    -0.000451936    -0.006460247
    107    -0.000201741     0.000062746    -0.000367208     -0.020100828     0.000244394    -0.014123384
    108    -0.000061022     0.000027071    -0.000393362     -0.005813265     0.000963155    -0.015129312
    109     0.000110029    -0.000028272    -0.000279875      0.011159022     0.000520530    -0.010764411
    110     0.000310809    -0.000098009    -0.000097339      0.030923728    -0.000523747    -0.003743798
    111    -0.000204571     0.000057699    -0.000170272     -0.020578145    -0.000403515    -0.006548937
    112    -0.000142182     0.000034533    -0.000377979     -0.014485961    -0.000892481    -0.014537649
    113    -0.000066867     0.000017696    -0.000419029     -0.006764675    -0.000259822    -0.016116500
    114     0.000041404     0.000000144    -0.000269175      0.004554664     0.001380847    -0.010352876
    115     0.000234051    -0.000079926    -0.000045638      0.023085018    -0.001067098    -0.001755305
    116    -0.000081555     0.000014342    -0.000130610     -0.008489231    -0.001112603    -0.005023456
    117    -0.000068342    -0.000024893    -0.000324763     -0.008330738    -0.004988530    -0.012490882
    118    -0.000033141    -0.000063491    -0.000422979     -0.005734934    -0.008069608    -0.016268409
    119    -0.000008656    -0.000056998    -0.000354121     -0.002830263    -0.006548918    -0.013620032
    120     0.000126710    -0.000024476     0.000007149      0.013117300     0.001487577     0.000274966
    121    -0.000011204    -0.000010272    -0.000040357     -0.001569868    -0.001498120    -0.001552211
    122    -0.000002706    -0.000079006    -0.000152902     -0.002901948    -0.008771149    -0.005880860
    123     0.000035950    -0.000208879    -0.000225193     -0.002935543    -0.021768610    -0.008661278
    124     0.000073506    -0.000376837    -0.000275128     -0.004345626    -0.038987352    -0.010581831
    125     0.000175069    -0.000590523    -0.000161565     -0.000229462    -0.059121136    -0.006214050
